reference_number,inn,cas_number,ec_number,regulation,regulated_by,other_regulations,sccs_opinions,chemical_name,identified_ingredients,cmr,update_date
957,"Distillates (petroleum), light vacuum",70592-77-7,274-684-6,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1B()",15/10/2010
958,"Distillates (petroleum), vacuum",70592-78-8,274-685-1,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1B()",15/10/2010
959,"Gas oils (petroleum), hydrodesulfurized coker heavy vacuum",85117-03-9,285-555-9,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1B()",15/10/2010
960,"Residues (petroleum), steam-cracked, distillates",90669-75-3,292-657-7,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1B()",15/10/2010
961,"Residues (petroleum), vacuum, light",90669-76-4,292-658-2,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1B()",15/10/2010
962,"Fuel oil, heavy, high-sulfur",92045-14-2,295-396-7,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1B()",15/10/2010
963,"Residues (petroleum), catalytic cracking",92061-97-7,295-511-0,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1B()",15/10/2010
964,"Distillates (petroleum), intermediate catalytic cracked, thermally degraded",92201-59-7,295-990-6,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1B()",15/10/2010
965,"Residual oils (petroleum)",93821-66-0,298-754-0,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1B()",15/10/2010
966,"Residues, steam cracked, thermally treated",98219-64-8,308-733-0,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC","Residues, steam cracked, thermally treated ",,"Carcinogenic Cat. 1B()",24/11/2016
967,"Distillates (petroleum), hydrodesulfurized full-range middle",101316-57-8,309-863-0,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1B()",15/10/2010
968,"Distillates (petroleum), light paraffinic",64741-50-0,265-051-5,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1A()",15/10/2010
969,"Distillates (petroleum), heavy paraffinic",64741-51-1,265-052-0,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1A()",15/10/2010
970,"Distillates (petroleum), light naphthenic",64741-52-2,265-053-6,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1A()",15/10/2010
971,"Distillates (petroleum), heavy naphthenic",64741-53-3,265-054-1,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1A()",15/10/2010
972,"Distillates (petroleum), acid-treated heavy naphthenic",64742-18-3,265-117-3,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1A()",15/10/2010
973,"Distillates (petroleum), acid-treated light naphthenic",64742-19-4,265-118-9,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1A()",15/10/2010
974,"Distillates (petroleum), acid-treated heavy paraffinic",64742-20-7,265-119-4,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1A()",15/10/2010
975,"Distillates (petroleum), acid-treated light paraffinic",64742-21-8,265-121-5,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1A()",15/10/2010
976,"Distillates (petroleum), chemically neutralized heavy paraffinic",64742-27-4,265-127-8,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1A()",15/10/2010
977,"Distillates (petroleum), chemically neutralized light paraffinic",64742-28-5,265-128-3,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1A()",15/10/2010
978,"Distillates (petroleum), chemically neutralized heavy naphthenic",64742-34-3,265-135-1,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1A()",15/10/2010
979,"Distillates (petroleum), chemically neutralized light naphthenic",64742-35-4,265-136-7,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1A()",15/10/2010
980,"Extracts (petroleum), light naphthenic distillate solvent",64742-03-6,265-102-1,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1B()",15/10/2010
981,"Extracts (petroleum), heavy paraffinic distillate solvent",64742-04-7,265-103-7,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1B()",15/10/2010
982,"Extracts (petroleum), light paraffinic distillate solvent",64742-05-8,265-104-2,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1B()",15/10/2010
983,"Extracts (petroleum), heavy naphthenic distillate solvent",64742-11-6,265-111-0,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1B()",15/10/2010
984,"Extracts (petroleum), light vacuum gas oil solvent",91995-78-7,295-341-7,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1B()",15/10/2010
985,"Hydrocarbons, C26-55, arom.-rich",97722-04-8,307-753-7,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1B()",15/10/2010
986,"Disodium 3,3'-[[1,1'-biphenyl]-4,4'-diylbis(azo)] bis(4-aminonaphthalene-1- sulphonate)",573-58-0,209-358-4,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC","CI Direct Red 28 ",,"Carcinogenic Cat. 1B(),Reprotoxic Cat. 2()",15/10/2010
